id,category,question,canonical_question,answer,tags,persona,risk_factor,intent
5832,병원/보건소 상담,보건소 치매안심센터 서비스이 왜 중요한지 설명해 주세요.,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5833,병원/보건소 상담,보건소 치매안심센터 서비스에 대한 주의사항이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5834,병원/보건소 상담,보건소 치매안심센터 서비스을 하는 데 비용이 많이 드나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5835,병원/보건소 상담,보건소 치매안심센터 서비스을 집에서도 할 수 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5836,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 오해하기 쉬운 점이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5837,병원/보건소 상담,보건소 치매안심센터 서비스을 얼마나 자주 해야 효과가 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5838,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 전문가의 의견이 궁금합니다.,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5839,병원/보건소 상담,보건소 치매안심센터 서비스이 치매 예방에 도움이 될 수 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5840,병원/보건소 상담,보건소 치매안심센터 서비스을 시작하기에 나이 제한이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5841,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 더 효과적으로 하는 방법이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5842,병원/보건소 상담,보건소 치매안심센터 서비스을 가족과 함께 하면 더 좋을까요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5843,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 꾸준히 해야 하는 이유가 무엇인가요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5844,병원/보건소 상담,보건소 치매안심센터 서비스의 효과를 어떻게 확인할 수 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5845,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 국내에서도 권장되나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5846,병원/보건소 상담,보건소 치매안심센터 서비스을 하기 어려울 때 대안이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5847,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 처음 시작할 때 알아야 할 것은?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5848,병원/보건소 상담,보건소 치매안심센터 서비스을 오래 지속하는 방법을 알려주세요.,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5849,병원/보건소 상담,보건소 치매안심센터 서비스이 수면에 영향을 주나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5850,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 스트레스 해소에도 도움이 되나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5851,병원/보건소 상담,보건소 치매안심센터 서비스을 실천하고 있는데 더 잘하려면요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5852,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 식습관과 함께 챙겨야 하나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5853,병원/보건소 상담,보건소 치매안심센터 서비스과 사회활동을 함께 하면 좋을까요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5854,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 보건소에서 도움받을 수 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5855,병원/보건소 상담,보건소 치매안심센터 서비스을 위한 지역 프로그램이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5856,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 앱이나 도구를 활용하면 좋을까요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5857,병원/보건소 상담,보건소 치매안심센터 서비스의 장기적인 효과는 어떤가요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5858,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 몸에 무리가 가지 않을까요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5859,병원/보건소 상담,보건소 치매안심센터 서비스을 시작하면 언제쯤 효과가 나타나나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5860,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 지인에게 권유해도 될까요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5861,병원/보건소 상담,보건소 치매안심센터 서비스과 규칙적인 생활의 관계가 궁금합니다.,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5862,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 겨울에도 할 수 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5863,병원/보건소 상담,보건소 치매안심센터 서비스을 하지 않으면 어떤 문제가 생길 수 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5864,병원/보건소 상담,보건소 치매안심센터 서비스이 뇌세포 보호에 도움이 되나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5865,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 과학적 근거가 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5866,병원/보건소 상담,보건소 치매안심센터 서비스을 즐겁게 할 수 있는 방법이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5867,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 거동이 불편해도 할 수 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5868,병원/보건소 상담,보건소 치매안심센터 서비스의 올바른 방법을 알고 싶습니다.,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5869,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 하루 중 언제 하는 것이 좋나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5870,병원/보건소 상담,보건소 치매안심센터 서비스을 하면 기분도 좋아지나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5871,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 가이드라인이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5872,병원/보건소 상담,보건소 치매안심센터 서비스과 건강한 노화의 관계를 알려주세요.,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5873,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 손자녀와 함께해도 좋을까요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5874,병원/보건소 상담,보건소 치매안심센터 서비스이 면역력에도 도움이 되나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5875,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 정신 건강에도 좋나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5876,병원/보건소 상담,보건소 치매안심센터 서비스을 처음 할 때 어려움이 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5877,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 비슷한 활동을 추천해 주세요.,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5878,병원/보건소 상담,보건소 치매안심센터 서비스이 혈액 순환에 도움이 되나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5879,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 균형 있게 실천하는 방법은?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5880,병원/보건소 상담,보건소 치매안심센터 서비스을 하면 자신감이 생기나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
5881,병원/보건소 상담,보건소 치매안심센터 서비스에 대해 전문 기관에서 배울 수 있나요?,보건소 치매안심센터에서 어떤 서비스를 받을 수 있나요?,"치매안심센터에서는 인지 기능 검사, 치매 예방 교육, 인지 강화 프로그램, 치매 가족 지원 서비스 등을 무료 또는 저렴하게 이용할 수 있습니다. 가까운 보건소에 문의하시거나 치매상담콜센터(1899-9988)를 이용하세요. 본 서비스는 의료적 진단을 제공하지 않습니다.","치매안심센터,보건소,무료,프로그램,검사",생활습관 불균형형,인지기능 저하,정보 탐색
